Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Avg_IntrReward_Last_100_Episodes	Elapsed_Time_Hours
270000	-0.6	2.3579652245103193	-0.6	3414	0.757	0.0001	1.3694016	0.5443866191307704
280000	-1.43	2.994177683438309	-1.43	3549	0.748	0.0001	0.42661467	0.5674026844236586
290000	-1.23	3.537951384629246	-1.23	3681	0.739	0.0001	0.45275918	0.5902131654156579
300000	-1.45	2.8753260684659754	-1.45	3816	0.73	0.0001	0.511813	0.6129913971159193
310000	-0.88	2.5662423891752706	-0.88	3954	0.721	0.0001	0.35415456	0.6358712480465571
320000	-1.66	3.156643787315889	-1.66	4082	0.712	0.0001	0.5420166	0.6591997327407201
330000	-0.8	2.195449840010015	-0.8	4212	0.703	0.0001	0.31969988	0.6824109868870841
340000	-1.17	2.9259357477566046	-1.17	4350	0.694	0.0001	0.35791945	0.7056550284889009
350000	-1.21	2.6581760664034277	-1.21	4480	0.685	0.0001	0.5274434	0.7289890544282065
360000	-1.27	2.876994960023392	-1.27	4616	0.6759999999999999	0.0001	165.0209	0.7525846547550625
370000	-1.22	2.5751893134292088	-1.22	4747	0.667	0.0001	0.50974977	0.7756697148746914
380000	-0.87	2.6444470121369426	-0.87	4882	0.6579999999999999	0.0001	0.45669076	0.7985350071721606
390000	-0.8	2.485960578931211	-0.8	5013	0.649	0.0001	0.5289982	0.822113906343778
400000	-0.92	2.488694436848365	-0.92	5150	0.6399999999999999	0.0001	0.3317976	0.8453234011597104
410000	-1.15	2.5313040117694277	-1.15	5288	0.631	0.0001	0.40486065	0.8682009891006681
420000	-0.99	2.854802970434212	-0.99	5424	0.622	0.0001	0.32719436	0.8910923608806398
430000	-1.09	2.569416276121874	-1.09	5564	0.613	0.0001	0.4691809	0.9142066139645046
440000	-1.33	2.782283235042759	-1.33	5696	0.604	0.0001	0.3207099	0.9371876587470372
450000	-1.09	2.5733052675498875	-1.09	5829	0.595	0.0001	0.28796035	0.9604021357827717
460000	-1.01	2.6095785100280082	-1.01	5967	0.586	0.0001	0.3185352	0.9832869009839164
470000	-1.38	2.9147212559694284	-1.38	6104	0.577	0.0001	0.68908143	1.007108132508066
480000	-1.1	2.4919871588754225	-1.1	6241	0.5680000000000001	0.0001	0.36730838	1.0299948302904764
490000	-1.0	2.4899799195977463	-1.0	6372	0.5589999999999999	0.0001	0.3641581	1.0529244679874843
500000	-0.8	2.412467616362964	-0.8	6510	0.55	0.0001	0.35734645	1.076017569700877
510000	-1.3	2.8965496715920476	-1.3	6646	0.5409999999999999	0.0001	1.0074571	1.0993692893452114
520000	-1.51	3.0182610887728054	-1.51	6784	0.532	0.0001	0.28849638	1.1225297592083614
530000	-1.29	2.6088119901595053	-1.29	6921	0.5229999999999999	0.0001	0.45714134	1.1455919041236242
540000	-0.95	2.5352514668174435	-0.95	7053	0.514	0.0001	0.36181384	1.1689051280419032
550000	-0.99	2.475863485735835	-0.99	7192	0.5049999999999999	0.0001	0.36537808	1.191786839498414
560000	-0.59	2.1498604605880822	-0.59	7331	0.4959999999999999	0.0001	0.2666419	1.2143651251660452
570000	-1.02	2.5376366958254684	-1.02	7463	0.487	0.0001	0.6181636	1.2372665432426664
580000	-1.32	3.521022578740443	-1.32	7592	0.478	0.0001	0.39739478	1.2603674208455615
590000	-0.84	2.900758521490543	-0.84	7729	0.469	0.0001	0.31317586	1.2835118766625722
600000	-0.7	2.2427661492005804	-0.7	7869	0.45999999999999996	0.0001	1.5523846	1.3068210223648282
610000	-0.97	2.206603725184928	-0.97	8000	0.45099999999999996	0.0001	1.475121	1.3308269105354944
620000	-1.36	2.47192232887686	-1.36	8139	0.44199999999999995	0.0001	0.1650091	1.355611775385009
